device_name_actual,school_name_official,gender,sch_psle,level
38336,Pasir Ris Secondary School,99.0,3.0,2
38340,Pasir Ris Secondary School,99.0,3.0,2
38345,Pasir Ris Secondary School,99.0,3.0,2
38348,Pasir Ris Secondary School,99.0,3.0,2
38351,Pasir Ris Secondary School,99.0,3.0,2
38352,Pasir Ris Secondary School,99.0,3.0,2
38359,Pasir Ris Secondary School,99.0,3.0,2
38365,Pasir Ris Secondary School,99.0,3.0,2
38367,Pasir Ris Secondary School,99.0,3.0,2
38369,Pasir Ris Secondary School,99.0,3.0,2
38374,Pasir Ris Secondary School,99.0,3.0,2
38377,Pasir Ris Secondary School,99.0,3.0,2
38380,Pasir Ris Secondary School,99.0,3.0,2
38381,Pasir Ris Secondary School,99.0,3.0,2
38384,Pasir Ris Secondary School,99.0,3.0,2
38390,Pasir Ris Secondary School,99.0,3.0,1
38393,Pasir Ris Secondary School,99.0,3.0,2
38402,Pasir Ris Secondary School,99.0,3.0,2
38404,Pasir Ris Secondary School,99.0,3.0,2
38412,Pasir Ris Secondary School,99.0,3.0,2
38419,Pasir Ris Secondary School,99.0,3.0,2
38426,Pasir Ris Secondary School,99.0,3.0,2
38435,Pasir Ris Secondary School,99.0,3.0,2
38438,Pasir Ris Secondary School,99.0,3.0,2
38440,Pasir Ris Secondary School,99.0,3.0,2
38445,Pasir Ris Secondary School,99.0,3.0,2
38451,Pasir Ris Secondary School,99.0,3.0,2
38452,Pasir Ris Secondary School,99.0,3.0,2
38456,Pasir Ris Secondary School,99.0,3.0,2
38463,Pasir Ris Secondary School,99.0,3.0,2
38480,Pasir Ris Secondary School,99.0,3.0,2
38481,Pasir Ris Secondary School,99.0,3.0,1
38501,Pasir Ris Secondary School,99.0,3.0,2
38504,Pasir Ris Secondary School,99.0,3.0,2
38518,Pasir Ris Secondary School,99.0,3.0,2
38524,Pasir Ris Secondary School,99.0,3.0,2
38536,Pasir Ris Secondary School,99.0,3.0,2
38537,Pasir Ris Secondary School,99.0,3.0,2
38540,Pasir Ris Secondary School,99.0,3.0,2
38543,Pasir Ris Secondary School,99.0,3.0,2
38549,Pasir Ris Secondary School,99.0,3.0,2
38552,Pasir Ris Secondary School,99.0,3.0,2
38553,Pasir Ris Secondary School,99.0,3.0,2
38564,Pasir Ris Secondary School,99.0,3.0,2
38572,Pasir Ris Secondary School,99.0,3.0,2
38576,Pasir Ris Secondary School,99.0,3.0,2
38589,Pasir Ris Secondary School,99.0,3.0,2
38603,Pasir Ris Secondary School,99.0,3.0,2
38610,Pasir Ris Secondary School,99.0,3.0,2
38633,Pasir Ris Secondary School,99.0,3.0,2
38650,Pasir Ris Secondary School,99.0,3.0,2
38659,Pasir Ris Secondary School,99.0,3.0,2
38677,Pasir Ris Secondary School,99.0,3.0,2
38686,Pasir Ris Secondary School,99.0,3.0,2
38695,Pasir Ris Secondary School,99.0,3.0,2
38697,Pasir Ris Secondary School,99.0,3.0,2
38699,Pasir Ris Secondary School,99.0,3.0,2
38707,Pasir Ris Secondary School,99.0,3.0,2
38713,Pasir Ris Secondary School,99.0,3.0,2
38721,Pasir Ris Secondary School,99.0,3.0,2
38725,Pasir Ris Secondary School,99.0,3.0,2
38730,Pasir Ris Secondary School,99.0,3.0,2
38735,Pasir Ris Secondary School,99.0,3.0,2
38765,Pasir Ris Secondary School,99.0,3.0,2
38776,Pasir Ris Secondary School,99.0,3.0,2
38777,Pasir Ris Secondary School,99.0,3.0,2
38796,Pasir Ris Secondary School,99.0,3.0,2
38813,Pasir Ris Secondary School,99.0,3.0,2
38850,Pasir Ris Secondary School,99.0,3.0,2
38862,Pasir Ris Secondary School,99.0,3.0,2
38879,Pasir Ris Secondary School,99.0,3.0,2
38880,Pasir Ris Secondary School,99.0,3.0,2
38916,Pasir Ris Secondary School,99.0,3.0,2
38929,Pasir Ris Secondary School,99.0,3.0,2
38935,Pasir Ris Secondary School,99.0,3.0,2
38948,Pasir Ris Secondary School,99.0,3.0,2
39003,Pasir Ris Secondary School,99.0,3.0,2
39028,Pasir Ris Secondary School,99.0,3.0,2
39038,Pasir Ris Secondary School,99.0,3.0,2
39054,Pasir Ris Secondary School,99.0,3.0,2
39057,Pasir Ris Secondary School,99.0,3.0,2
39061,Pasir Ris Secondary School,99.0,3.0,2
39153,Pasir Ris Secondary School,99.0,3.0,2
39181,Pasir Ris Secondary School,99.0,3.0,2
39189,Pasir Ris Secondary School,99.0,3.0,2
39280,Pasir Ris Secondary School,99.0,3.0,2
37823,Outram Secondary School,99.0,4.0,2
37829,Outram Secondary School,99.0,4.0,2
37832,Outram Secondary School,99.0,4.0,2
37834,Outram Secondary School,99.0,4.0,2
37836,Outram Secondary School,99.0,4.0,1
37842,Outram Secondary School,99.0,4.0,2
37843,Outram Secondary School,99.0,4.0,2
37844,Outram Secondary School,99.0,4.0,2
37855,Outram Secondary School,99.0,4.0,2
37864,Outram Secondary School,99.0,4.0,2
37867,Outram Secondary School,99.0,4.0,2
37872,Outram Secondary School,99.0,4.0,1
37875,Outram Secondary School,99.0,4.0,2
37876,Outram Secondary School,99.0,4.0,2
37883,Outram Secondary School,99.0,4.0,2
37887,Outram Secondary School,99.0,4.0,1
37894,Outram Secondary School,99.0,4.0,2
37896,Outram Secondary School,99.0,4.0,2
37899,Outram Secondary School,99.0,4.0,2
37903,Outram Secondary School,99.0,4.0,1
37915,Outram Secondary School,99.0,4.0,2
37916,Outram Secondary School,99.0,4.0,1
37933,Outram Secondary School,99.0,4.0,2
37934,Outram Secondary School,99.0,4.0,2
37940,Outram Secondary School,99.0,4.0,2
37945,Outram Secondary School,99.0,4.0,2
37952,Outram Secondary School,99.0,4.0,2
37954,Outram Secondary School,99.0,4.0,2
37959,Outram Secondary School,99.0,4.0,2
37968,Outram Secondary School,99.0,4.0,2
37974,Outram Secondary School,99.0,4.0,2
38016,Outram Secondary School,99.0,4.0,1
38022,Outram Secondary School,99.0,4.0,2
38025,Outram Secondary School,99.0,4.0,2
38034,Outram Secondary School,99.0,4.0,2
38065,Outram Secondary School,99.0,4.0,1
38148,Outram Secondary School,99.0,4.0,2
38149,Outram Secondary School,99.0,4.0,2
38184,Outram Secondary School,99.0,4.0,2
28272,Maris Stella High School (Secondary),2.0,2.0,2
28277,Maris Stella High School (Secondary),2.0,2.0,2
28279,Maris Stella High School (Secondary),2.0,2.0,2
28283,Maris Stella High School (Secondary),2.0,2.0,2
28285,Maris Stella High School (Secondary),2.0,2.0,1
28286,Maris Stella High School (Secondary),2.0,2.0,2
28290,Maris Stella High School (Secondary),2.0,2.0,2
28294,Maris Stella High School (Secondary),2.0,2.0,2
28296,Maris Stella High School (Secondary),2.0,2.0,2
28302,Maris Stella High School (Secondary),2.0,2.0,2
28309,Maris Stella High School (Secondary),2.0,2.0,2
28312,Maris Stella High School (Secondary),2.0,2.0,2
28319,Maris Stella High School (Secondary),2.0,2.0,2
28321,Maris Stella High School (Secondary),2.0,2.0,2
28322,Maris Stella High School (Secondary),2.0,2.0,2
28323,Maris Stella High School (Secondary),2.0,2.0,2
28324,Maris Stella High School (Secondary),2.0,2.0,2
28325,Maris Stella High School (Secondary),2.0,2.0,2
28326,Maris Stella High School (Secondary),2.0,2.0,2
28338,Maris Stella High School (Secondary),2.0,2.0,2
28339,Maris Stella High School (Secondary),2.0,2.0,2
28340,Maris Stella High School (Secondary),2.0,2.0,2
28342,Maris Stella High School (Secondary),2.0,2.0,2
28343,Maris Stella High School (Secondary),2.0,2.0,2
28344,Maris Stella High School (Secondary),2.0,2.0,2
28349,Maris Stella High School (Secondary),2.0,2.0,2
28351,Maris Stella High School (Secondary),2.0,2.0,2
28352,Maris Stella High School (Secondary),2.0,2.0,2
28353,Maris Stella High School (Secondary),2.0,2.0,2
28356,Maris Stella High School (Secondary),2.0,2.0,2
28358,Maris Stella High School (Secondary),2.0,2.0,2
28363,Maris Stella High School (Secondary),2.0,2.0,2
28378,Maris Stella High School (Secondary),2.0,2.0,2
28380,Maris Stella High School (Secondary),2.0,2.0,2
28381,Maris Stella High School (Secondary),2.0,2.0,2
28383,Maris Stella High School (Secondary),2.0,2.0,2
28387,Maris Stella High School (Secondary),2.0,2.0,1
28389,Maris Stella High School (Secondary),2.0,2.0,2
28391,Maris Stella High School (Secondary),2.0,2.0,2
28395,Maris Stella High School (Secondary),2.0,2.0,2
28399,Maris Stella High School (Secondary),2.0,2.0,2
28402,Maris Stella High School (Secondary),2.0,2.0,2
28403,Maris Stella High School (Secondary),2.0,2.0,2
28404,Maris Stella High School (Secondary),2.0,2.0,2
28406,Maris Stella High School (Secondary),2.0,2.0,2
28413,Maris Stella High School (Secondary),2.0,2.0,2
28417,Maris Stella High School (Secondary),2.0,2.0,2
28420,Maris Stella High School (Secondary),2.0,2.0,2
28423,Maris Stella High School (Secondary),2.0,2.0,2
28424,Maris Stella High School (Secondary),2.0,2.0,2
28430,Maris Stella High School (Secondary),2.0,2.0,2
28432,Maris Stella High School (Secondary),2.0,2.0,2
28434,Maris Stella High School (Secondary),2.0,2.0,2
28435,Maris Stella High School (Secondary),2.0,2.0,2
28439,Maris Stella High School (Secondary),2.0,2.0,2
28441,Maris Stella High School (Secondary),2.0,2.0,2
28444,Maris Stella High School (Secondary),2.0,2.0,2
28450,Maris Stella High School (Secondary),2.0,2.0,2
28454,Maris Stella High School (Secondary),2.0,2.0,2
28455,Maris Stella High School (Secondary),2.0,2.0,2
28456,Maris Stella High School (Secondary),2.0,2.0,2
28464,Maris Stella High School (Secondary),2.0,2.0,2
28469,Maris Stella High School (Secondary),2.0,2.0,2
28470,Maris Stella High School (Secondary),2.0,2.0,1
28471,Maris Stella High School (Secondary),2.0,2.0,2
28472,Maris Stella High School (Secondary),2.0,2.0,2
28474,Maris Stella High School (Secondary),2.0,2.0,2
28478,Maris Stella High School (Secondary),2.0,2.0,2
28486,Maris Stella High School (Secondary),2.0,2.0,2
28487,Maris Stella High School (Secondary),2.0,2.0,2
28490,Maris Stella High School (Secondary),2.0,2.0,2
28499,Maris Stella High School (Secondary),2.0,2.0,2
28500,Maris Stella High School (Secondary),2.0,2.0,2
28505,Maris Stella High School (Secondary),2.0,2.0,2
28515,Maris Stella High School (Secondary),2.0,2.0,2
28517,Maris Stella High School (Secondary),2.0,2.0,2
28520,Maris Stella High School (Secondary),2.0,2.0,2
28521,Maris Stella High School (Secondary),2.0,2.0,2
28530,Maris Stella High School (Secondary),2.0,2.0,2
28534,Maris Stella High School (Secondary),2.0,2.0,2
28535,Maris Stella High School (Secondary),2.0,2.0,2
28543,Maris Stella High School (Secondary),2.0,2.0,2
28551,Maris Stella High School (Secondary),2.0,2.0,2
28552,Maris Stella High School (Secondary),2.0,2.0,2
28554,Maris Stella High School (Secondary),2.0,2.0,2
28555,Maris Stella High School (Secondary),2.0,2.0,2
28560,Maris Stella High School (Secondary),2.0,2.0,2
28561,Maris Stella High School (Secondary),2.0,2.0,2
28563,Maris Stella High School (Secondary),2.0,2.0,2
28565,Maris Stella High School (Secondary),2.0,2.0,2
28567,Maris Stella High School (Secondary),2.0,2.0,2
28571,Maris Stella High School (Secondary),2.0,2.0,2
28581,Maris Stella High School (Secondary),2.0,2.0,2
28600,Maris Stella High School (Secondary),2.0,2.0,2
28601,Maris Stella High School (Secondary),2.0,2.0,2
28609,Maris Stella High School (Secondary),2.0,2.0,2
28613,Maris Stella High School (Secondary),2.0,2.0,2
28616,Maris Stella High School (Secondary),2.0,2.0,2
28617,Maris Stella High School (Secondary),2.0,2.0,2
28619,Maris Stella High School (Secondary),2.0,2.0,2
28627,Maris Stella High School (Secondary),2.0,2.0,2
28646,Maris Stella High School (Secondary),2.0,2.0,2
28653,Maris Stella High School (Secondary),2.0,2.0,2
28661,Maris Stella High School (Secondary),2.0,2.0,2
28679,Maris Stella High School (Secondary),2.0,2.0,2
28692,Maris Stella High School (Secondary),2.0,2.0,2
28693,Maris Stella High School (Secondary),2.0,2.0,2
28695,Maris Stella High School (Secondary),2.0,2.0,2
28716,Maris Stella High School (Secondary),2.0,2.0,2
28719,Maris Stella High School (Secondary),2.0,2.0,2
28728,Maris Stella High School (Secondary),2.0,2.0,2
28751,Maris Stella High School (Secondary),2.0,2.0,2
28756,Maris Stella High School (Secondary),2.0,2.0,2
28772,Maris Stella High School (Secondary),2.0,2.0,2
28790,Maris Stella High School (Secondary),2.0,2.0,2
28795,Maris Stella High School (Secondary),2.0,2.0,2
28803,Maris Stella High School (Secondary),2.0,2.0,2
28814,Maris Stella High School (Secondary),2.0,2.0,2
28819,Maris Stella High School (Secondary),2.0,2.0,2
28826,Maris Stella High School (Secondary),2.0,2.0,2
28842,Maris Stella High School (Secondary),2.0,2.0,2
28853,Maris Stella High School (Secondary),2.0,2.0,2
28855,Maris Stella High School (Secondary),2.0,2.0,2
28869,Maris Stella High School (Secondary),2.0,2.0,2
28906,Maris Stella High School (Secondary),2.0,2.0,2
28925,Maris Stella High School (Secondary),2.0,2.0,2
28927,Maris Stella High School (Secondary),2.0,2.0,2
28941,Maris Stella High School (Secondary),2.0,2.0,2
28942,Maris Stella High School (Secondary),2.0,2.0,2
28949,Maris Stella High School (Secondary),2.0,2.0,2
28956,Maris Stella High School (Secondary),2.0,2.0,2
28960,Maris Stella High School (Secondary),2.0,2.0,2
28967,Maris Stella High School (Secondary),2.0,2.0,2
28968,Maris Stella High School (Secondary),2.0,2.0,2
28990,Maris Stella High School (Secondary),2.0,2.0,2
28995,Maris Stella High School (Secondary),2.0,2.0,2
28999,Maris Stella High School (Secondary),2.0,2.0,2
29049,Maris Stella High School (Secondary),2.0,2.0,2
29097,Maris Stella High School (Secondary),2.0,2.0,2
29126,Maris Stella High School (Secondary),2.0,2.0,2
29165,Maris Stella High School (Secondary),2.0,2.0,2
29248,Maris Stella High School (Secondary),2.0,2.0,2
29263,Maris Stella High School (Secondary),2.0,2.0,2
1822,Ngee Ann Secondary School,1.0,1.0,2
21838,Montfort Secondary School,2.0,4.0,2
22499,Montfort Secondary School,2.0,4.0,2
31492,Montfort Secondary School,2.0,4.0,2
31493,Montfort Secondary School,2.0,4.0,2
31496,Montfort Secondary School,2.0,4.0,1
31499,Montfort Secondary School,2.0,4.0,2
31501,Montfort Secondary School,2.0,4.0,2
31517,Montfort Secondary School,2.0,4.0,2
31520,Montfort Secondary School,2.0,4.0,2
31523,Montfort Secondary School,2.0,4.0,2
31524,Montfort Secondary School,2.0,4.0,2
31525,Montfort Secondary School,2.0,4.0,2
31527,Montfort Secondary School,2.0,4.0,2
31538,Montfort Secondary School,2.0,4.0,2
31540,Montfort Secondary School,2.0,4.0,2
31547,Montfort Secondary School,2.0,4.0,2
31549,Montfort Secondary School,2.0,4.0,2
31550,Montfort Secondary School,2.0,4.0,1
31554,Montfort Secondary School,2.0,4.0,2
31555,Montfort Secondary School,2.0,4.0,2
31556,Montfort Secondary School,2.0,4.0,2
31558,Montfort Secondary School,2.0,4.0,2
31561,Montfort Secondary School,2.0,4.0,2
31563,Montfort Secondary School,2.0,4.0,1
31564,Montfort Secondary School,2.0,4.0,2
31568,Montfort Secondary School,2.0,4.0,2
31572,Montfort Secondary School,2.0,4.0,2
31576,Montfort Secondary School,2.0,4.0,2
31584,Montfort Secondary School,2.0,4.0,2
31588,Montfort Secondary School,2.0,4.0,2
31590,Montfort Secondary School,2.0,4.0,2
31593,Montfort Secondary School,2.0,4.0,2
31594,Montfort Secondary School,2.0,4.0,2
31596,Montfort Secondary School,2.0,4.0,2
31598,Montfort Secondary School,2.0,4.0,2
31600,Montfort Secondary School,2.0,4.0,2
31601,Montfort Secondary School,2.0,4.0,2
31602,Montfort Secondary School,2.0,4.0,2
31606,Montfort Secondary School,2.0,4.0,2
31608,Montfort Secondary School,2.0,4.0,2
31610,Montfort Secondary School,2.0,4.0,1
31614,Montfort Secondary School,2.0,4.0,2
31618,Montfort Secondary School,2.0,4.0,2
31620,Montfort Secondary School,2.0,4.0,2
31624,Montfort Secondary School,2.0,4.0,2
31625,Montfort Secondary School,2.0,4.0,1
31629,Montfort Secondary School,2.0,4.0,2
31633,Montfort Secondary School,2.0,4.0,2
31634,Montfort Secondary School,2.0,4.0,2
31636,Montfort Secondary School,2.0,4.0,2
31637,Montfort Secondary School,2.0,4.0,2
31650,Montfort Secondary School,2.0,4.0,2
31651,Montfort Secondary School,2.0,4.0,2
31656,Montfort Secondary School,2.0,4.0,2
31657,Montfort Secondary School,2.0,4.0,2
31658,Montfort Secondary School,2.0,4.0,2
31662,Montfort Secondary School,2.0,4.0,2
31665,Montfort Secondary School,2.0,4.0,2
31667,Montfort Secondary School,2.0,4.0,1
31668,Montfort Secondary School,2.0,4.0,2
31670,Montfort Secondary School,2.0,4.0,2
31678,Montfort Secondary School,2.0,4.0,2
31681,Montfort Secondary School,2.0,4.0,1
31684,Montfort Secondary School,2.0,4.0,2
31691,Montfort Secondary School,2.0,4.0,2
31692,Montfort Secondary School,2.0,4.0,2
31699,Montfort Secondary School,2.0,4.0,2
31713,Montfort Secondary School,2.0,4.0,2
31719,Montfort Secondary School,2.0,4.0,1
31720,Montfort Secondary School,2.0,4.0,2
31721,Montfort Secondary School,2.0,4.0,2
31722,Montfort Secondary School,2.0,4.0,2
31723,Montfort Secondary School,2.0,4.0,2
31729,Montfort Secondary School,2.0,4.0,2
31730,Montfort Secondary School,2.0,4.0,2
31746,Montfort Secondary School,2.0,4.0,1
31751,Montfort Secondary School,2.0,4.0,2
31763,Montfort Secondary School,2.0,4.0,1
31764,Montfort Secondary School,2.0,4.0,2
31770,Montfort Secondary School,2.0,4.0,2
31774,Montfort Secondary School,2.0,4.0,2
31776,Montfort Secondary School,2.0,4.0,2
31780,Montfort Secondary School,2.0,4.0,2
31783,Montfort Secondary School,2.0,4.0,2
31788,Montfort Secondary School,2.0,4.0,1
31791,Montfort Secondary School,2.0,4.0,2
31792,Montfort Secondary School,2.0,4.0,1
31813,Montfort Secondary School,2.0,4.0,2
31817,Montfort Secondary School,2.0,4.0,1
31819,Montfort Secondary School,2.0,4.0,2
31822,Montfort Secondary School,2.0,4.0,2
31832,Montfort Secondary School,2.0,4.0,2
31836,Montfort Secondary School,2.0,4.0,2
31856,Montfort Secondary School,2.0,4.0,2
31859,Montfort Secondary School,2.0,4.0,2
31887,Montfort Secondary School,2.0,4.0,2
31892,Montfort Secondary School,2.0,4.0,2
31902,Montfort Secondary School,2.0,4.0,1
31905,Montfort Secondary School,2.0,4.0,1
31946,Montfort Secondary School,2.0,4.0,1
31949,Montfort Secondary School,2.0,4.0,2
31954,Montfort Secondary School,2.0,4.0,1
31957,Montfort Secondary School,2.0,4.0,2
31960,Montfort Secondary School,2.0,4.0,1
31975,Montfort Secondary School,2.0,4.0,2
31991,Montfort Secondary School,2.0,4.0,1
32015,Montfort Secondary School,2.0,4.0,2
32018,Montfort Secondary School,2.0,4.0,2
32023,Montfort Secondary School,2.0,4.0,2
32026,Montfort Secondary School,2.0,4.0,2
32034,Montfort Secondary School,2.0,4.0,2
32037,Montfort Secondary School,2.0,4.0,2
32044,Montfort Secondary School,2.0,4.0,2
32053,Montfort Secondary School,2.0,4.0,2
32063,Montfort Secondary School,2.0,4.0,2
32086,Montfort Secondary School,2.0,4.0,2
32097,Montfort Secondary School,2.0,4.0,1
32098,Montfort Secondary School,2.0,4.0,2
32108,Montfort Secondary School,2.0,4.0,2
32110,Montfort Secondary School,2.0,4.0,2
32115,Montfort Secondary School,2.0,4.0,1
32120,Montfort Secondary School,2.0,4.0,2
32140,Montfort Secondary School,2.0,4.0,2
32143,Montfort Secondary School,2.0,4.0,1
32153,Montfort Secondary School,2.0,4.0,2
32158,Montfort Secondary School,2.0,4.0,2
32192,Montfort Secondary School,2.0,4.0,2
32196,Montfort Secondary School,2.0,4.0,2
32207,Montfort Secondary School,2.0,4.0,2
32233,Montfort Secondary School,2.0,4.0,2
32245,Montfort Secondary School,2.0,4.0,1
32267,Montfort Secondary School,2.0,4.0,2
32304,Montfort Secondary School,2.0,4.0,2
32341,Montfort Secondary School,2.0,4.0,2
32351,Montfort Secondary School,2.0,4.0,2
32355,Montfort Secondary School,2.0,4.0,1
32370,Montfort Secondary School,2.0,4.0,2
32384,Montfort Secondary School,2.0,4.0,2
32396,Montfort Secondary School,2.0,4.0,2
32424,Montfort Secondary School,2.0,4.0,1
32538,Montfort Secondary School,2.0,4.0,1
20475,Greendale Secondary School,99.0,3.0,1
20476,Greendale Secondary School,99.0,3.0,1
20477,Greendale Secondary School,99.0,3.0,2
20478,Greendale Secondary School,99.0,3.0,1
20485,Greendale Secondary School,99.0,3.0,2
20488,Greendale Secondary School,99.0,3.0,2
20494,Greendale Secondary School,99.0,3.0,1
20497,Greendale Secondary School,99.0,3.0,1
20498,Greendale Secondary School,99.0,3.0,2
20503,Greendale Secondary School,99.0,3.0,2
20505,Greendale Secondary School,99.0,3.0,2
